100,200,300,400,500,600,700,800,900,1000
Time,Temp.,Humin.,Pressure.,Az,H1_u,H1_v,H1_w,H1_ws,H1_wd,H2_u,H2_v,H2_w,H2_ws,H2_wd,H3_u,H3_v,H3_w,H3_ws,H3_wd,H4_u,H4_v,H4_w,H4_ws,H4_wd,H5_u,H5_v,H5_w,H5_ws,H5_wd,H6_u,H6_v,H6_w,H6_ws,H6_wd,H7_u,H7_v,H7_w,H7_ws,H7_wd,H8_u,H8_v,H8_w,H8_ws,H8_wd,H9_u,H9_v,H9_w,H9_ws,H9_wd,H10_u,H10_v,H10_w,H10_ws,H10_wd
20201120_09:56:02.93,99.9,99.9,999.9,001,-0.18,-0.37,0.27,0.49,206.57,2.19,-1.10,-0.15,2.46,116.57,2.19,-2.19,-0.39,3.13,135.00,0.73,0.00,0.10,0.74,90.00,-0.73,-0.37,0.64,1.04,243.43,-0.73,0.37,0.64,1.04,296.57,-0.37,-0.37,0.49,0.71,225.00,0.73,0.00,0.29,0.79,90.00,-0.37,0.37,0.59,0.78,315.00,9.87,-0.37,-0.78,9.91,92.12
20201120_09:56:03.46,99.9,99.9,999.9,001,0.18,-0.37,0.32,0.52,153.43,1.83,-1.10,-0.10,2.13,120.96,2.19,-1.83,-0.44,2.89,129.81,0.73,0.00,0.10,0.74,90.00,-1.10,-0.73,0.73,1.51,236.31,-0.73,0.37,0.64,1.04,296.57,-0.73,-0.37,0.54,0.98,243.43,0.73,0.18,0.27,0.80,75.96,-0.37,0.37,0.59,0.78,315.00,4.39,-0.37,-0.05,4.40,94.76
20201120_09:56:03.99,99.9,99.9,999.9,001,0.00,-0.73,0.39,0.83,180.00,3.29,-0.73,-0.24,3.38,102.53,1.83,-1.83,-0.49,2.63,135.00,0.73,0.00,0.10,0.74,90.00,-1.10,-1.46,0.73,1.97,216.87,-0.73,0.18,0.66,1.00,284.04,-0.37,-0.37,0.59,0.78,225.00,0.73,-1.10,0.44,1.39,146.31,-0.37,0.37,0.59,0.78,315.00,4.39,-0.37,-0.05,4.40,94.76
20201120_09:56:04.51,99.9,99.9,999.9,001,0.00,-0.73,0.39,0.83,180.00,3.66,-0.73,-0.20,3.73,101.31,1.83,-1.83,-0.49,2.63,135.00,0.73,-0.37,0.15,0.83,116.57,-1.10,-1.10,0.69,1.70,225.00,-0.73,0.18,0.66,1.00,284.04,-0.73,-0.37,0.54,0.98,243.43,0.73,-1.10,0.44,1.39,146.31,-0.37,0.00,0.64,0.73,270.00,-1.10,-0.55,0.66,1.39,243.43
20201120_09:56:05.04,99.9,99.9,999.9,001,0.00,-0.73,0.39,0.83,180.00,3.66,-0.73,-0.20,3.73,101.31,1.83,-1.83,-0.49,2.63,135.00,0.37,-0.37,0.10,0.53,135.00,-1.10,-1.46,0.73,1.97,216.87,-0.73,-0.37,0.73,1.10,243.43,-0.73,-0.37,0.54,0.98,243.43,0.73,-1.10,0.44,1.39,146.31,-0.37,-0.37,0.59,0.78,225.00,-1.10,-0.55,0.66,1.39,243.43
20201120_09:56:05.57,99.9,99.9,999.9,001,0.00,-0.18,0.37,0.41,180.00,2.56,-1.10,-0.10,2.79,113.20,1.83,-2.19,-0.44,2.89,140.19,0.37,-0.37,0.10,0.53,135.00,-1.10,-1.83,0.69,2.24,210.96,-0.73,-1.10,0.64,1.46,213.69,-0.37,-0.37,0.49,0.71,225.00,0.73,-1.10,0.44,1.39,146.31,-0.37,-0.37,0.59,0.78,225.00,-1.10,-0.37,0.59,1.30,251.57
20201120_09:56:06.09,99.9,99.9,999.9,001,0.00,-0.91,0.27,0.95,180.00,2.19,-1.10,-0.05,2.45,116.57,1.83,-0.37,-0.20,1.87,101.31,0.37,-0.37,0.10,0.53,135.00,-1.10,-1.46,0.73,1.97,216.87,-0.73,-1.10,0.64,1.46,213.69,-0.37,-0.37,0.49,0.71,225.00,0.73,-1.10,0.44,1.39,146.31,-0.37,-0.37,0.59,0.78,225.00,-0.73,0.00,0.59,0.94,270.00
20201120_09:56:06.62,99.9,99.9,999.9,001,0.00,-0.91,0.27,0.95,180.00,1.83,-0.73,-0.15,1.97,111.80,1.46,-0.37,-0.15,1.51,104.04,0.37,-0.37,0.10,0.53,135.00,-0.37,-1.10,0.59,1.30,198.43,-0.73,-1.10,0.64,1.46,213.69,-0.37,-0.37,0.49,0.71,225.00,0.00,-1.10,0.54,1.22,180.00,-0.37,-0.37,0.59,0.78,225.00,-0.73,0.00,0.59,0.94,270.00
20201120_09:56:07.15,99.9,99.9,999.9,001,0.00,-0.91,0.27,0.95,180.00,1.83,-0.37,-0.10,1.87,101.31,1.46,-0.37,-0.15,1.51,104.04,0.37,-0.37,0.10,0.53,135.00,-0.37,-1.46,0.64,1.64,194.04,-0.73,-1.10,0.64,1.46,213.69,-0.37,-0.37,0.49,0.71,225.00,0.00,-0.73,0.59,0.94,180.00,-0.37,-0.73,0.54,0.98,206.57,-0.73,-0.37,0.54,0.98,243.43
20201120_09:56:07.68,99.9,99.9,999.9,001,0.00,-0.37,0.34,0.50,180.00,2.56,-0.37,-0.10,2.59,98.13,1.46,-0.37,-0.15,1.51,104.04,0.37,-0.37,0.10,0.53,135.00,-0.37,-1.46,0.64,1.64,194.04,-0.73,-1.10,0.64,1.46,213.69,-0.37,-0.37,0.49,0.71,225.00,0.00,-0.37,0.64,0.73,180.00,-0.37,-0.73,0.54,0.98,206.57,-0.73,-0.37,0.54,0.98,243.43
20201120_09:56:08.20,99.9,99.9,999.9,001,0.91,-0.37,0.22,1.01,111.80,2.56,-0.37,-0.10,2.59,98.13,1.46,-0.37,-0.15,1.51,104.04,0.37,-0.37,0.10,0.53,135.00,-0.37,-1.10,0.59,1.30,198.43,-0.73,-0.73,0.59,1.19,225.00,-0.37,-0.37,0.49,0.71,225.00,-0.37,-0.37,0.69,0.86,225.00,-0.37,-0.73,0.54,0.98,206.57,-0.73,-0.37,0.54,0.98,243.43
20201120_09:56:08.73,99.9,99.9,999.9,001,0.91,-0.37,0.22,1.01,111.80,2.56,-0.37,-0.10,2.59,98.13,0.37,-0.37,0.00,0.52,135.00,0.37,-0.37,0.10,0.53,135.00,0.00,-1.10,0.54,1.22,180.00,-0.37,-0.73,0.54,0.98,206.57,-0.37,-0.37,0.49,0.71,225.00,-0.37,-0.37,0.59,0.78,225.00,-0.37,-0.73,0.54,0.98,206.57,-0.37,-0.37,0.59,0.78,225.00
20201120_09:56:09.26,99.9,99.9,999.9,001,0.37,0.00,0.24,0.44,90.00,2.19,-0.37,-0.15,2.23,99.46,0.37,-0.37,0.00,0.52,135.00,0.73,-0.37,0.05,0.82,116.57,-0.37,-1.10,0.59,1.30,198.43,-0.37,-0.73,0.54,0.98,206.57,-0.37,-0.37,0.49,0.71,225.00,-0.37,0.73,0.44,0.93,333.43,-0.37,-0.73,0.54,0.98,206.57,-0.37,-0.37,0.59,0.78,225.00
20201120_09:56:09.78,99.9,99.9,999.9,001,0.37,0.00,0.24,0.44,90.00,2.19,-0.37,-0.15,2.23,99.46,0.37,-0.73,-0.05,0.82,153.43,0.73,-0.37,0.05,0.82,116.57,0.00,-1.10,0.64,1.27,180.00,-0.37,-0.73,0.54,0.98,206.57,-0.37,-0.37,0.49,0.71,225.00,-0.37,0.73,0.44,0.93,333.43,-0.37,-0.73,0.54,0.98,206.57,-0.37,-0.37,0.59,0.78,225.00
20201120_09:56:10.31,99.9,99.9,999.9,001,0.37,0.00,0.24,0.44,90.00,2.19,-0.73,-0.20,2.32,108.43,0.37,-0.37,-0.10,0.53,135.00,0.73,-0.73,0.00,1.03,135.00,0.00,-1.10,0.64,1.27,180.00,-0.37,-0.73,0.54,0.98,206.57,-0.73,-0.37,0.44,0.93,243.43,-0.37,0.73,0.44,0.93,333.43,-0.37,-0.73,0.54,0.98,206.57,-0.37,0.00,0.54,0.65,270.00
20201120_09:56:10.84,99.9,99.9,999.9,001,0.37,0.00,0.24,0.44,90.00,2.19,-0.37,-0.15,2.23,99.46,0.37,-0.37,-0.10,0.53,135.00,0.37,-0.37,0.10,0.53,135.00,0.00,-1.10,0.64,1.27,180.00,-0.37,-0.73,0.54,0.98,206.57,-0.73,0.00,0.39,0.83,270.00,-0.37,0.73,0.44,0.93,333.43,-0.37,-0.73,0.54,0.98,206.57,-0.37,0.00,0.54,0.65,270.00
20201120_09:56:11.36,99.9,99.9,999.9,001,1.10,0.00,0.15,1.11,90.00,2.19,0.00,-0.20,2.20,90.00,0.37,-0.37,-0.10,0.53,135.00,0.37,-0.37,0.10,0.53,135.00,-0.73,-1.10,0.73,1.51,213.69,-0.37,-0.37,0.49,0.71,225.00,-1.10,0.00,0.44,1.18,270.00,-0.37,0.73,0.44,0.93,333.43,-0.73,-0.73,0.59,1.19,225.00,0.00,0.00,0.59,0.59,0.00
20201120_09:56:11.89,99.9,99.9,999.9,001,1.10,0.00,0.15,1.11,90.00,2.19,-0.37,-0.15,2.23,99.46,0.73,-0.37,-0.15,0.83,116.57,0.37,-0.37,0.10,0.53,135.00,-0.73,-1.10,0.73,1.51,213.69,-0.37,-0.37,0.49,0.71,225.00,-1.10,0.00,0.44,1.18,270.00,-0.37,0.73,0.44,0.93,333.43,-0.73,-0.73,0.59,1.19,225.00,0.00,0.00,0.59,0.59,0.00
20201120_09:56:12.42,99.9,99.9,999.9,001,1.46,0.00,0.20,1.48,90.00,2.19,0.00,-0.20,2.20,90.00,0.73,-1.46,-0.29,1.66,153.43,0.37,-0.73,0.05,0.82,153.43,-0.73,-1.10,0.73,1.51,213.69,-0.37,0.00,0.54,0.65,270.00,-1.10,0.00,0.44,1.18,270.00,-0.37,0.37,0.39,0.65,315.00,-0.73,-0.37,0.64,1.04,243.43,0.00,0.00,0.59,0.59,0.00
20201120_09:56:12.95,99.9,99.9,999.9,001,0.73,0.00,0.29,0.79,90.00,2.19,0.00,-0.20,2.20,90.00,1.10,-1.10,-0.29,1.58,135.00,1.10,-1.10,0.10,1.55,135.00,-0.73,-1.10,0.73,1.51,213.69,-0.37,-0.37,0.49,0.71,225.00,-0.73,0.00,0.49,0.88,270.00,-0.37,0.18,0.37,0.55,296.57,-0.73,-0.37,0.64,1.04,243.43,-0.37,0.00,0.54,0.65,270.00
20201120_09:56:13.47,99.9,99.9,999.9,001,0.73,0.00,0.29,0.79,90.00,2.92,0.00,-0.29,2.94,90.00,1.83,-0.37,-0.29,1.89,101.31,1.83,-1.10,-0.10,2.13,120.96,-0.73,-1.10,0.73,1.51,213.69,4.20,0.37,-0.12,4.22,85.03,-0.37,0.00,0.44,0.57,270.00,0.00,0.00,0.39,0.39,0.00,-0.73,-0.37,0.54,0.98,243.43,-0.37,0.00,0.54,0.65,270.00
20201120_09:56:14.00,99.9,99.9,999.9,001,0.73,0.00,0.29,0.79,90.00,2.92,0.00,-0.29,2.94,90.00,1.83,1.10,-0.29,2.15,59.04,1.83,-0.73,-0.05,1.97,111.80,-1.10,-2.01,0.91,2.46,208.61,8.77,0.37,-0.73,8.81,87.61,-0.73,0.00,0.49,0.88,270.00,0.00,0.00,0.39,0.39,0.00,-1.28,-0.37,0.61,1.46,254.05,-0.37,0.00,0.64,0.73,270.00
20201120_09:56:14.53,99.9,99.9,999.9,001,0.73,0.00,0.29,0.79,90.00,2.92,-0.37,-0.24,2.96,97.13,1.83,1.10,-0.29,2.15,59.04,2.19,-0.73,-0.10,2.31,108.43,-1.10,-2.92,1.03,3.29,200.56,8.77,0.37,-0.73,8.81,87.61,-0.73,0.00,0.49,0.88,270.00,0.00,0.00,0.39,0.39,0.00,-1.83,-0.37,0.78,2.02,258.69,-1.46,4.75,0.15,4.97,342.90
20201120_09:56:15.05,99.9,99.9,999.9,001,0.73,0.00,0.29,0.79,90.00,2.92,-0.37,-0.24,2.96,97.13,1.83,1.83,-0.39,2.61,45.00,1.83,0.00,-0.05,1.83,90.00,-1.46,-2.92,0.98,3.41,206.57,8.77,0.37,-0.73,8.81,87.61,-0.73,0.00,0.49,0.88,270.00,0.00,-0.37,0.34,0.50,180.00,-1.83,-0.73,0.73,2.10,248.20,-1.46,9.50,-0.49,9.63,351.25
20201120_09:56:15.58,99.9,99.9,999.9,001,1.10,0.37,0.39,1.22,71.57,3.29,-0.37,-0.20,3.32,96.34,1.83,1.83,-0.39,2.61,45.00,1.83,0.73,-0.15,1.97,68.20,-1.46,-2.92,0.98,3.41,206.57,8.77,0.37,-0.73,8.81,87.61,-0.37,-1.46,0.64,1.64,194.04,0.00,-0.37,0.34,0.50,180.00,-1.83,-0.73,0.73,2.10,248.20,-2.19,9.50,-0.59,9.77,347.01
20201120_09:56:16.11,99.9,99.9,999.9,001,1.10,0.55,0.42,1.29,63.43,3.29,-0.37,-0.20,3.32,96.34,1.83,1.83,-0.39,2.61,45.00,2.19,0.73,-0.20,2.32,71.57,-1.46,-2.92,0.98,3.41,206.57,8.77,0.37,-0.73,8.81,87.61,-0.73,-1.46,0.69,1.77,206.57,0.00,-0.37,0.34,0.50,180.00,-1.83,-0.73,0.73,2.10,248.20,-2.19,9.50,-0.59,9.77,347.01
20201120_09:56:16.63,99.9,99.9,999.9,001,1.10,0.37,0.39,1.22,71.57,3.29,-0.37,-0.20,3.32,96.34,1.83,1.83,-0.39,2.61,45.00,2.19,2.19,-0.39,3.13,45.00,-1.10,-2.92,0.93,3.26,200.56,8.77,0.37,-0.73,8.81,87.61,-0.37,0.37,0.39,0.65,315.00,0.00,0.00,0.39,0.39,0.00,-1.83,-0.73,0.73,2.10,248.20,-2.19,10.23,-0.49,10.48,347.91
20201120_09:56:17.16,99.9,99.9,999.9,001,1.10,0.37,0.39,1.22,71.57,3.29,-0.37,-0.10,3.31,96.34,1.83,1.83,-0.39,2.61,45.00,2.19,2.19,-0.39,3.13,45.00,-0.73,-2.92,0.88,3.14,194.04,4.02,0.37,-0.10,4.04,84.81,-0.73,-0.37,0.54,0.98,243.43,0.00,0.00,0.39,0.39,0.00,-1.10,-0.73,0.64,1.46,236.31,-2.19,10.23,-0.49,10.48,347.91
20201120_09:56:17.69,99.9,99.9,999.9,001,0.00,0.37,0.44,0.57,0.00,3.29,-0.37,-0.10,3.31,96.34,1.83,1.46,-0.34,2.37,51.34,2.19,2.19,-0.39,3.13,45.00,-0.73,-2.92,0.88,3.14,194.04,4.02,0.37,-0.10,4.04,84.81,-0.73,-0.37,0.54,0.98,243.43,0.00,0.00,0.39,0.39,0.00,-0.55,-0.73,0.56,1.07,216.87,-2.19,10.23,-0.49,10.48,347.91
20201120_09:56:18.22,99.9,99.9,999.9,001,0.37,0.37,0.49,0.71,45.00,3.29,-0.37,-0.20,3.32,96.34,1.83,0.00,-0.15,1.83,90.00,1.83,1.83,-0.29,2.60,45.00,-1.10,-2.92,0.93,3.26,200.56,4.02,0.37,-0.10,4.04,84.81,-0.73,-0.73,0.59,1.19,225.00,0.37,0.00,0.34,0.50,90.00,-0.73,-0.73,0.59,1.19,225.00,-0.73,10.23,-0.69,10.28,355.91
20201120_09:56:18.74,99.9,99.9,999.9,001,0.37,0.73,0.44,0.93,26.57,2.92,-0.37,-0.15,2.95,97.13,1.83,0.00,-0.15,1.83,90.00,1.83,1.83,-0.29,2.60,45.00,-1.10,-2.56,0.98,2.95,203.20,-0.73,0.37,0.54,0.98,296.57,-0.73,-0.73,0.59,1.19,225.00,0.37,0.37,0.39,0.65,45.00,-0.73,-0.37,0.64,1.04,243.43,-0.73,9.50,-0.78,9.56,355.60
20201120_09:56:19.27,99.9,99.9,999.9,001,0.37,0.55,0.47,0.81,33.69,2.92,-0.73,-0.10,3.02,104.04,1.83,0.00,-0.15,1.83,90.00,1.83,1.46,-0.24,2.35,51.34,-1.10,-2.56,0.98,2.95,203.20,-0.73,0.37,0.54,0.98,296.57,-0.73,-0.37,0.64,1.04,243.43,0.37,0.37,0.39,0.65,45.00,-0.73,-0.37,0.64,1.04,243.43,-0.73,9.50,-0.78,9.56,355.60
20201120_09:56:19.80,99.9,99.9,999.9,001,0.37,0.55,0.47,0.81,33.69,2.92,-0.73,-0.20,3.02,104.04,1.83,0.00,-0.15,1.83,90.00,1.83,1.46,-0.24,2.35,51.34,-1.10,-2.56,0.98,2.95,203.20,-0.73,0.37,0.54,0.98,296.57,-0.73,-0.37,0.64,1.04,243.43,0.37,0.37,0.39,0.65,45.00,-0.73,-0.37,0.64,1.04,243.43,-0.73,9.50,-0.78,9.56,355.60
20201120_09:56:20.32,99.9,99.9,999.9,001,0.55,0.18,0.39,0.70,71.57,2.92,-0.73,-0.20,3.02,104.04,1.83,-0.37,-0.20,1.87,101.31,1.83,1.46,-0.24,2.35,51.34,-1.10,-2.92,0.93,3.26,200.56,-0.73,0.37,0.54,0.98,296.57,-0.73,-0.37,0.64,1.04,243.43,0.37,0.37,0.39,0.65,45.00,-0.73,-0.37,0.64,1.04,243.43,-0.73,9.50,-0.78,9.56,355.60
20201120_09:56:20.85,99.9,99.9,999.9,001,0.73,0.18,0.37,0.84,75.96,2.92,-0.73,-0.20,3.02,104.04,2.19,-1.10,-0.34,2.48,116.57,1.83,1.46,-0.24,2.35,51.34,-1.10,-2.92,0.93,3.26,200.56,-0.73,0.37,0.54,0.98,296.57,-0.73,-0.37,0.64,1.04,243.43,0.37,0.37,0.39,0.65,45.00,-0.73,-0.37,0.64,1.04,243.43,-0.73,9.50,-0.78,9.56,355.60
20201120_09:56:21.38,99.9,99.9,999.9,001,0.73,0.18,0.37,0.84,75.96,2.56,-0.73,-0.15,2.67,105.95,2.19,0.00,-0.49,2.25,90.00,1.83,0.37,-0.10,1.87,78.69,-1.10,-2.92,0.93,3.26,200.56,-0.73,0.37,0.54,0.98,296.57,-0.73,-0.37,0.64,1.04,243.43,0.37,0.73,0.44,0.93,26.57,-0.73,-0.37,0.64,1.04,243.43,-0.73,-8.41,1.62,8.59,184.97
20201120_09:56:21.90,99.9,99.9,999.9,001,0.73,0.18,0.37,0.84,75.96,2.56,-0.73,-0.15,2.67,105.95,2.19,0.37,-0.54,2.29,80.54,1.83,0.00,-0.15,1.83,90.00,-1.10,-2.92,0.93,3.26,200.56,-0.73,0.00,0.49,0.88,270.00,-0.73,-0.37,0.64,1.04,243.43,0.37,0.73,0.44,0.93,26.57,-0.73,-0.37,0.64,1.04,243.43,-0.73,-8.41,1.62,8.59,184.97
20201120_09:56:22.43,99.9,99.9,999.9,001,0.73,0.18,0.37,0.84,75.96,2.56,-0.73,-0.15,2.67,105.95,1.83,-0.37,-0.69,1.99,101.31,2.19,-0.37,-0.15,2.23,99.46,-1.10,-2.92,0.93,3.26,200.56,-0.73,0.00,0.49,0.88,270.00,-0.73,-0.37,0.64,1.04,243.43,0.37,0.73,0.44,0.93,26.57,-0.73,-0.37,0.64,1.04,243.43,-0.73,-8.41,1.62,8.59,184.97
20201120_09:56:22.96,99.9,99.9,999.9,001,0.91,0.18,0.34,0.99,78.69,2.19,-0.73,-0.20,2.32,108.43,2.19,-2.56,-0.93,3.50,139.40,2.19,-0.37,-0.24,2.24,99.46,-1.10,-3.29,0.88,3.58,198.43,-0.73,0.37,0.54,0.98,296.57,0.00,-0.73,0.49,0.88,180.00,0.37,0.73,0.44,0.93,26.57,-0.73,-0.37,0.64,1.04,243.43,-0.73,-8.41,1.62,8.59,184.97
20201120_09:56:23.48,99.9,99.9,999.9,001,0.91,0.18,0.34,0.99,78.69,1.83,-1.46,-0.24,2.35,128.66,2.19,-3.29,-1.03,4.09,146.31,2.56,-0.37,-0.29,2.60,98.13,-1.10,-3.29,0.88,3.58,198.43,-0.73,0.37,0.54,0.98,296.57,0.37,-0.55,0.42,0.78,146.31,0.37,0.73,0.44,0.93,26.57,-0.73,-0.37,0.64,1.04,243.43,-0.73,0.73,0.39,1.11,315.00
20201120_09:56:24.01,99.9,99.9,999.9,001,0.91,0.00,0.37,0.98,90.00,1.46,-1.46,-0.20,2.08,135.00,2.56,-3.29,-1.08,4.30,142.13,1.83,-0.37,-0.39,1.90,101.31,-1.10,-3.29,0.88,3.58,198.43,-0.73,0.37,0.54,0.98,296.57,0.00,-0.73,0.49,0.88,180.00,0.37,0.73,0.44,0.93,26.57,-0.37,-0.37,0.69,0.86,225.00,-0.73,9.14,-0.73,9.20,355.43
20201120_09:56:24.54,99.9,99.9,999.9,001,0.91,0.00,0.37,0.98,90.00,1.46,-1.46,-0.20,2.08,135.00,2.92,-2.19,-0.98,3.78,126.87,2.56,-1.10,-0.20,2.79,113.20,0.00,-3.29,1.03,3.45,180.00,-0.73,0.37,0.54,0.98,296.57,0.00,-0.73,0.49,0.88,180.00,0.37,0.73,0.44,0.93,26.57,-0.37,-0.37,0.69,0.86,225.00,-0.73,9.14,-0.73,9.20,355.43
20201120_09:56:25.07,99.9,99.9,999.9,001,0.37,0.00,0.29,0.47,90.00,1.46,-1.83,-0.15,2.35,141.34,2.92,-2.19,-1.08,3.81,126.87,2.19,-1.46,-0.20,2.64,123.69,0.00,-3.29,1.03,3.45,180.00,-0.91,0.37,0.51,1.11,291.80,0.37,-0.73,0.44,0.93,153.43,0.37,0.73,0.44,0.93,26.57,-0.18,-0.37,0.71,0.82,206.57,-5.67,9.14,-1.40,10.84,328.20
20201120_09:56:25.59,99.9,99.9,999.9,001,0.55,0.00,0.27,0.61,90.00,1.46,-1.83,-0.24,2.35,141.34,2.92,-2.19,-1.08,3.81,126.87,2.19,-1.46,-0.20,2.64,123.69,0.18,-3.29,1.05,3.46,176.82,-1.10,0.73,0.54,1.42,303.69,-0.73,-0.73,0.59,1.19,225.00,0.37,0.73,0.44,0.93,26.57,0.00,-0.37,0.73,0.82,180.00,-10.60,9.87,-1.96,14.62,312.95
20201120_09:56:26.12,99.9,99.9,999.9,001,0.55,-3.29,0.71,3.41,170.54,1.46,-2.19,-0.10,2.64,146.31,2.56,-2.19,-1.03,3.52,130.60,2.92,-1.46,-0.20,3.28,116.57,0.37,-3.29,1.18,3.51,173.66,-1.10,-1.83,0.78,2.27,210.96,-0.37,-0.73,0.64,1.04,206.57,0.37,0.73,0.44,0.93,26.57,0.00,-0.37,0.73,0.82,180.00,-10.60,9.14,-2.06,14.15,310.76
20201120_09:56:26.65,99.9,99.9,999.9,001,0.91,-1.83,0.56,2.12,153.43,1.83,-2.19,-0.05,2.86,140.19,2.56,-2.19,-1.03,3.52,130.60,2.56,-1.10,-0.29,2.80,113.20,0.37,-2.92,1.22,3.19,172.87,-1.10,-1.83,0.78,2.27,210.96,0.73,0.00,0.39,0.83,90.00,0.37,0.73,0.44,0.93,26.57,-9.87,-0.37,-0.59,9.89,267.88,-10.60,9.50,-2.11,14.39,311.88
20201120_09:56:27.17,99.9,99.9,999.9,001,1.83,-1.46,0.64,2.43,128.66,2.19,-1.46,-0.20,2.64,123.69,2.56,-2.19,-1.03,3.52,130.60,2.92,-1.10,-0.24,3.13,110.56,0.37,-1.46,1.03,1.82,165.96,-1.10,-1.46,0.83,2.01,216.87,0.73,-0.73,0.49,1.14,135.00,0.37,0.73,0.44,0.93,26.57,-9.87,-0.73,-0.64,9.92,265.76,-10.60,9.50,-2.11,14.39,311.88
20201120_09:56:27.70,99.9,99.9,999.9,001,1.83,-1.46,0.64,2.43,128.66,2.56,-1.46,-0.15,2.95,119.74,2.56,-1.46,-0.54,3.00,119.74,3.29,-1.10,-0.20,3.47,108.43,0.37,-1.46,1.03,1.82,165.96,-1.10,-1.83,0.78,2.27,210.96,0.37,-0.73,0.54,0.98,153.43,0.37,1.10,0.39,1.22,18.43,-9.87,-0.37,-0.69,9.90,267.88,-10.60,9.50,-2.11,14.39,311.88
20201120_09:56:28.23,99.9,99.9,999.9,001,1.83,-1.46,0.64,2.43,128.66,3.29,-1.46,-0.05,3.60,113.96,2.56,-1.46,-0.54,3.00,119.74,3.29,-1.10,-0.10,3.47,108.43,0.37,-1.46,1.03,1.82,165.96,-1.10,-1.10,0.69,1.70,225.00,0.18,-0.73,0.56,0.94,165.96,0.37,0.73,0.44,0.93,26.57,-4.75,-0.37,0.00,4.77,265.60,-10.60,9.50,-2.11,14.39,311.88
20201120_09:56:28.75,99.9,99.9,999.9,001,1.46,-1.46,0.69,2.18,135.00,3.29,-1.46,-0.05,3.60,113.96,1.83,-1.46,-0.54,2.40,128.66,3.29,-1.10,-0.10,3.47,108.43,0.37,-1.46,1.03,1.82,165.96,-0.37,-0.37,0.49,0.71,225.00,0.37,-0.37,0.49,0.71,135.00,0.37,0.00,0.44,0.57,90.00,1.10,-0.37,0.59,1.30,108.43,-10.60,4.39,-1.42,11.56,292.48
20201120_09:56:29.28,99.9,99.9,999.9,001,0.73,-1.10,0.54,1.42,146.31,3.29,-1.46,-0.05,3.60,113.96,2.19,-1.46,-0.59,2.70,123.69,3.29,-0.73,-0.15,3.37,102.53,0.37,-0.37,0.88,1.02,135.00,-0.18,-0.37,0.51,0.66,206.57,-0.37,-0.37,0.59,0.78,225.00,0.00,-0.73,0.39,0.83,180.00,1.10,-0.37,0.59,1.30,108.43,0.00,-0.18,0.61,0.64,180.00
20201120_09:56:29.81,99.9,99.9,999.9,001,0.73,-1.10,0.54,1.42,146.31,3.29,-1.83,-0.10,3.76,119.05,2.19,-1.83,-0.64,2.92,129.81,2.92,-0.37,-0.34,2.97,97.13,0.37,-0.37,0.88,1.02,135.00,0.00,-0.73,0.49,0.88,180.00,-0.37,-0.37,0.59,0.78,225.00,0.00,-0.73,0.39,0.83,180.00,0.37,-0.37,0.49,0.71,135.00,-0.37,-0.18,0.56,0.70,243.43
20201120_09:56:30.34,99.9,99.9,999.9,001,0.73,-1.10,0.54,1.42,146.31,2.92,-1.46,-0.10,3.27,116.57,2.19,-1.83,-0.64,2.92,129.81,3.66,-0.37,-0.24,3.68,95.71,0.73,-0.37,0.83,1.17,116.57,0.37,-0.73,0.54,0.98,153.43,-0.73,-0.37,0.54,0.98,243.43,0.00,-0.73,0.39,0.83,180.00,0.37,0.00,0.44,0.57,90.00,0.00,-0.37,0.64,0.73,180.00
20201120_09:56:30.86,99.9,99.9,999.9,001,0.73,-0.73,0.49,1.14,135.00,3.66,-1.46,-0.10,3.94,111.80,2.19,-1.83,-0.54,2.91,129.81,3.66,-0.37,-0.24,3.68,95.71,0.73,-0.37,0.83,1.17,116.57,0.37,-0.37,0.49,0.71,135.00,-0.73,-0.37,0.54,0.98,243.43,0.00,-0.73,0.39,0.83,180.00,0.37,-0.37,0.49,0.71,135.00,0.00,-0.37,0.64,0.73,180.00
20201120_09:56:31.39,99.9,99.9,999.9,001,1.46,-0.91,0.56,1.81,122.01,3.66,-1.46,-0.10,3.94,111.80,2.19,-2.19,-0.59,3.16,135.00,3.66,-1.10,-0.24,3.82,106.70,0.73,-0.37,0.83,1.17,116.57,0.37,-0.37,0.49,0.71,135.00,-0.73,-0.37,0.54,0.98,243.43,0.00,-0.18,0.47,0.50,180.00,0.37,0.00,0.54,0.65,90.00,0.00,-0.37,0.64,0.73,180.00
20201120_09:56:31.92,99.9,99.9,999.9,001,0.73,-0.73,0.49,1.14,135.00,3.66,-1.46,-0.10,3.94,111.80,2.56,-2.19,-0.54,3.41,130.60,3.66,-1.10,-0.15,3.82,106.70,1.46,0.00,0.69,1.61,90.00,0.37,0.00,0.54,0.65,90.00,-0.73,-0.37,0.54,0.98,243.43,0.00,0.37,0.54,0.65,0.00,1.10,0.00,0.64,1.27,90.00,0.00,-0.37,0.64,0.73,180.00
20201120_09:56:32.44,99.9,99.9,999.9,001,0.37,-0.73,0.44,0.93,153.43,3.66,-2.56,-0.24,4.47,124.99,3.29,-2.92,-0.54,4.43,131.63,3.66,-0.73,-0.20,3.73,101.31,1.46,0.00,0.69,1.61,90.00,2.74,0.00,0.22,2.75,90.00,-0.37,-0.37,0.59,0.78,225.00,0.18,0.37,0.56,0.70,26.57,0.37,0.37,0.59,0.78,45.00,0.00,-0.37,0.64,0.73,180.00
