100,200,300,400,500,600,700,800,900,1000
Time,Temp.,Humin.,Pressure.,Az,H1_u,H1_v,H1_w,H1_ws,H1_wd,H2_u,H2_v,H2_w,H2_ws,H2_wd,H3_u,H3_v,H3_w,H3_ws,H3_wd,H4_u,H4_v,H4_w,H4_ws,H4_wd,H5_u,H5_v,H5_w,H5_ws,H5_wd,H6_u,H6_v,H6_w,H6_ws,H6_wd,H7_u,H7_v,H7_w,H7_ws,H7_wd,H8_u,H8_v,H8_w,H8_ws,H8_wd,H9_u,H9_v,H9_w,H9_ws,H9_wd,H10_u,H10_v,H10_w,H10_ws,H10_wd
20210401_13:20:39.92,99.9,99.9,999.9,001,0.73,1.28,-0.27,1.50,209.74,1.83,2.19,0.15,2.86,219.81,1.10,0.18,-0.02,1.11,260.54,-1.83,4.75,0.69,5.14,158.96,0.91,2.19,-0.02,2.38,202.62,1.46,0.73,-0.00,1.63,243.43,1.10,0.37,-0.10,1.16,251.57,-0.00,-0.73,-0.00,0.73,0.00,2.56,-1.10,-0.39,2.81,293.20,7.68,0.37,-1.47,7.82,267.27
20210401_13:20:40.45,99.9,99.9,999.9,001,1.46,2.19,-0.20,2.64,213.69,1.83,1.46,0.05,2.34,231.34,1.46,1.10,-0.05,1.83,233.13,-1.83,4.39,0.73,4.81,157.38,1.28,1.64,-0.05,2.08,217.87,1.46,0.18,-0.07,1.48,262.87,1.10,0.18,-0.12,1.12,260.54,7.68,-0.73,-1.03,7.78,275.44,2.56,-1.10,-0.39,2.81,293.20,4.93,0.37,-1.10,5.07,265.76
20210401_13:20:40.98,99.9,99.9,999.9,001,1.46,2.38,-0.22,2.80,211.61,1.83,1.46,0.05,2.34,231.34,1.46,0.73,0.10,1.64,243.43,-1.83,3.66,0.54,4.12,153.43,1.28,1.10,-0.12,1.69,229.40,1.10,0.37,-0.10,1.16,251.57,1.10,0.18,-0.12,1.12,260.54,7.68,-0.73,-1.03,7.78,275.44,2.56,-1.10,-0.39,2.81,293.20,4.57,0.73,-1.10,4.76,260.91
20210401_13:20:41.50,99.9,99.9,999.9,001,1.46,2.38,-0.22,2.80,211.61,2.19,1.46,0.10,2.64,236.31,-1.10,1.10,0.49,1.63,135.00,-1.83,1.83,0.29,2.60,135.00,2.01,1.10,-0.02,2.29,241.39,1.10,0.37,-0.10,1.16,251.57,0.73,0.55,-0.22,0.94,233.13,7.68,-0.73,-1.03,7.78,275.44,2.56,-0.73,-0.34,2.68,285.95,4.57,0.73,-1.10,4.76,260.91
20210401_13:20:42.03,99.9,99.9,999.9,001,1.46,2.38,-0.22,2.80,211.61,2.19,1.46,0.10,2.64,236.31,0.37,0.73,0.24,0.85,206.57,-1.10,1.83,0.20,2.14,149.04,1.46,1.10,-0.05,1.83,233.13,1.10,0.37,-0.10,1.16,251.57,1.10,0.73,-0.15,1.33,236.31,7.68,-0.73,-1.03,7.78,275.44,2.56,-1.10,-0.39,2.81,293.20,4.57,1.10,-1.05,4.82,256.50
20210401_13:20:42.56,99.9,99.9,999.9,001,1.10,2.38,-0.27,2.63,204.78,1.83,1.46,0.15,2.35,231.34,0.73,1.10,0.24,1.34,213.69,-1.10,1.83,0.20,2.14,149.04,1.46,1.10,-0.05,1.83,233.13,0.73,0.37,-0.15,0.83,243.43,1.10,0.73,-0.15,1.33,236.31,7.49,-0.37,-1.10,7.58,272.79,1.83,-1.10,-0.29,2.15,300.96,4.57,1.10,-1.05,4.82,256.50
20210401_13:20:43.08,99.9,99.9,999.9,001,0.73,1.83,-0.29,1.99,201.80,1.83,1.46,0.15,2.35,231.34,0.37,1.10,0.29,1.19,198.43,-1.83,1.83,0.29,2.60,135.00,0.55,0.37,-0.07,0.66,236.31,0.73,1.10,-0.24,1.34,213.69,1.10,0.37,-0.20,1.17,251.57,2.92,-0.00,-0.69,3.00,270.00,1.83,-1.10,-0.29,2.15,300.96,4.57,-0.37,-0.86,4.66,274.57
20210401_13:20:43.61,99.9,99.9,999.9,001,1.28,1.83,-0.22,2.24,214.99,1.46,1.10,0.15,1.83,233.13,1.46,1.10,0.34,1.86,233.13,-2.19,1.83,0.34,2.88,129.81,-0.73,0.37,-0.15,0.83,116.57,0.73,0.91,-0.22,1.19,218.66,0.37,0.37,-0.29,0.59,225.00,0.55,-0.00,-0.32,0.63,270.00,0.73,0.73,-0.49,1.14,225.00,1.83,-0.00,-0.44,1.88,270.00
20210401_13:20:44.14,99.9,99.9,999.9,001,0.55,1.83,-0.32,1.93,196.70,1.46,1.46,0.10,2.07,225.00,1.83,1.10,0.39,2.17,239.04,-2.56,1.83,0.39,3.17,125.54,-1.10,0.37,0.10,1.16,108.43,0.73,0.73,-0.05,1.04,225.00,0.37,-0.00,-0.24,0.44,270.00,1.10,-0.37,-0.20,1.17,288.43,0.55,0.37,-0.56,0.87,236.31,1.83,-0.00,-0.44,1.88,270.00
20210401_13:20:44.66,99.9,99.9,999.9,001,0.37,1.83,-0.29,1.89,191.31,1.46,1.10,0.15,1.83,233.13,1.83,1.10,0.39,2.17,239.04,-2.01,1.83,0.32,2.74,132.27,-0.73,-0.00,0.20,0.76,90.00,0.37,0.73,0.05,0.82,206.57,0.37,-0.00,-0.24,0.44,270.00,1.10,-0.37,-0.20,1.17,288.43,0.37,0.18,-0.47,0.62,243.43,1.83,-0.00,-0.44,1.88,270.00
20210401_13:20:45.19,99.9,99.9,999.9,001,0.37,1.83,-0.20,1.87,191.31,1.46,1.10,0.15,1.83,233.13,1.83,1.10,0.39,2.17,239.04,-2.01,1.46,0.37,2.51,126.03,-0.73,0.37,0.24,0.85,116.57,0.37,0.37,0.10,0.53,225.00,-1.46,-0.00,0.10,1.47,90.00,1.10,-0.37,-0.20,1.17,288.43,0.37,-0.00,-0.44,0.57,270.00,1.83,-0.00,-0.44,1.88,270.00
20210401_13:20:45.72,99.9,99.9,999.9,001,-0.00,1.10,-0.24,1.12,180.00,1.10,1.10,0.20,1.56,225.00,1.83,1.10,0.39,2.17,239.04,-2.38,1.46,0.32,2.81,121.61,-0.00,0.37,0.24,0.44,180.00,0.37,0.37,0.10,0.53,225.00,-1.46,-0.00,0.10,1.47,90.00,-0.37,-0.37,-0.00,0.52,45.00,0.73,-0.00,-0.39,0.83,270.00,2.19,-0.00,-0.39,2.23,270.00
20210401_13:20:46.25,99.9,99.9,999.9,001,-0.00,0.73,-0.20,0.76,180.00,1.10,1.10,0.20,1.56,225.00,1.46,0.73,0.39,1.68,243.43,-2.01,1.46,0.37,2.51,126.03,-0.37,0.73,0.24,0.85,153.43,0.37,0.37,0.10,0.53,225.00,0.18,-0.00,-0.12,0.22,270.00,-0.37,-0.37,-0.00,0.52,45.00,0.73,0.37,-0.34,0.89,243.43,1.83,-0.73,-0.54,2.04,291.80
20210401_13:20:46.77,99.9,99.9,999.9,001,-0.00,0.73,-0.20,0.76,180.00,0.37,1.46,0.15,1.51,194.04,1.46,0.73,0.39,1.68,243.43,-1.46,1.46,0.29,2.09,135.00,-0.37,0.73,0.24,0.85,153.43,0.37,0.37,0.10,0.53,225.00,-0.18,-0.00,-0.17,0.25,90.00,-0.37,-0.37,-0.00,0.52,45.00,0.73,0.37,-0.44,0.93,243.43,1.83,-0.73,-0.54,2.04,291.80
20210401_13:20:47.30,99.9,99.9,999.9,001,-0.37,0.73,-0.15,0.83,153.43,0.37,1.10,0.10,1.16,198.43,0.73,0.73,0.29,1.07,225.00,-0.91,1.46,0.22,1.74,147.99,-0.37,0.73,0.24,0.85,153.43,-0.00,0.37,0.05,0.37,180.00,-0.18,-0.00,-0.17,0.25,90.00,-0.37,-0.37,-0.00,0.52,45.00,1.10,-0.00,-0.34,1.15,270.00,1.83,-0.73,-0.54,2.04,291.80
20210401_13:20:47.83,99.9,99.9,999.9,001,0.37,0.73,-0.05,0.82,206.57,-0.00,1.10,0.15,1.11,180.00,0.73,0.73,0.29,1.07,225.00,-0.91,1.46,0.22,1.74,147.99,0.37,0.73,0.24,0.85,206.57,1.46,0.37,-0.05,1.51,255.96,-0.18,-0.00,-0.17,0.25,90.00,-0.37,-0.37,-0.00,0.52,45.00,0.73,-0.00,-0.29,0.79,270.00,1.83,-0.73,-0.54,2.04,291.80
20210401_13:20:48.35,99.9,99.9,999.9,001,0.18,0.55,0.05,0.58,198.43,-0.00,0.73,0.10,0.74,180.00,-0.00,0.37,0.24,0.44,180.00,-0.91,1.10,0.27,1.45,140.19,0.37,-0.00,0.15,0.39,270.00,0.37,0.37,0.10,0.53,225.00,0.18,-0.00,-0.12,0.22,270.00,0.37,-0.37,-0.10,0.53,315.00,0.73,0.37,-0.34,0.89,243.43,1.83,-0.73,-0.54,2.04,291.80
20210401_13:20:48.88,99.9,99.9,999.9,001,0.18,0.55,0.05,0.58,198.43,-0.18,0.37,0.12,0.43,153.43,-0.37,0.37,0.29,0.59,135.00,-0.91,1.10,0.27,1.45,140.19,0.37,-0.00,0.15,0.39,270.00,0.73,0.37,0.05,0.82,243.43,0.18,-0.00,-0.12,0.22,270.00,-0.37,-0.37,-0.00,0.52,45.00,0.37,-0.00,-0.24,0.44,270.00,0.37,-0.73,-0.34,0.89,333.43
20210401_13:20:49.41,99.9,99.9,999.9,001,0.18,0.55,0.05,0.58,198.43,-0.18,0.37,0.12,0.43,153.43,-1.10,0.37,0.29,1.19,108.43,-0.91,1.10,0.17,1.44,140.19,0.73,0.37,0.15,0.83,243.43,0.73,-0.00,-0.00,0.73,270.00,-0.00,-0.00,-0.10,0.10,0.00,-0.37,-0.37,-0.00,0.52,45.00,0.73,-0.00,-0.20,0.76,270.00,0.37,-0.73,-0.34,0.89,333.43
20210401_13:20:49.93,99.9,99.9,999.9,001,-0.00,0.55,0.07,0.55,180.00,-0.73,0.73,0.10,1.04,135.00,-0.73,0.37,0.34,0.89,116.57,-0.91,1.10,0.17,1.44,140.19,0.73,0.73,-0.00,1.03,225.00,0.91,-0.37,-0.17,1.00,291.80,-0.00,-0.00,-0.10,0.10,0.00,-0.37,-0.37,-0.00,0.52,45.00,1.10,-0.00,-0.24,1.12,270.00,0.37,-0.91,-0.37,1.05,338.20
20210401_13:20:50.46,99.9,99.9,999.9,001,-0.00,0.37,-0.05,0.37,180.00,-0.73,0.37,0.05,0.82,116.57,-0.73,0.37,0.24,0.85,116.57,-0.55,1.10,0.22,1.25,153.43,0.73,0.73,-0.00,1.03,225.00,0.37,-0.37,-0.10,0.53,315.00,0.91,0.37,-0.17,1.00,248.20,-0.37,-0.37,-0.00,0.52,45.00,1.10,-0.00,-0.24,1.12,270.00,0.37,-0.73,-0.34,0.89,333.43
20210401_13:20:50.99,99.9,99.9,999.9,001,-0.18,0.37,-0.02,0.41,153.43,-0.73,0.37,0.05,0.82,116.57,-1.10,0.37,0.29,1.19,108.43,-1.83,1.10,0.39,2.17,120.96,-0.00,0.73,0.10,0.74,180.00,0.37,-0.00,-0.15,0.39,270.00,0.91,0.37,-0.17,1.00,248.20,-0.37,-0.37,-0.00,0.52,45.00,1.10,-0.00,-0.24,1.12,270.00,0.37,-0.55,-0.32,0.73,326.31
20210401_13:20:51.52,99.9,99.9,999.9,001,-0.18,0.73,-0.07,0.76,165.96,-0.73,0.73,-0.00,1.03,135.00,-1.10,-0.00,0.24,1.12,90.00,-1.46,1.46,0.39,2.10,135.00,0.37,0.73,0.15,0.83,206.57,0.37,-0.37,-0.10,0.53,315.00,-0.00,0.37,-0.05,0.37,180.00,-0.37,-0.37,-0.00,0.52,45.00,1.10,-0.00,-0.24,1.12,270.00,0.37,-0.00,-0.24,0.44,270.00
20210401_13:20:52.04,99.9,99.9,999.9,001,-0.18,0.73,-0.07,0.76,165.96,-0.73,0.73,-0.00,1.03,135.00,-0.73,-0.00,0.29,0.79,90.00,-1.46,1.46,0.39,2.10,135.00,0.37,0.37,0.10,0.53,225.00,0.37,-0.37,-0.10,0.53,315.00,0.37,0.37,-0.00,0.52,225.00,0.73,-0.37,-0.05,0.82,296.57,0.73,-0.37,-0.15,0.83,296.57,0.37,-0.00,-0.24,0.44,270.00
20210401_13:20:52.57,99.9,99.9,999.9,001,-0.37,0.73,-0.05,0.82,153.43,-0.73,0.73,-0.00,1.03,135.00,-0.37,-0.00,0.34,0.50,90.00,-1.46,1.46,0.39,2.10,135.00,0.37,0.37,0.10,0.53,225.00,0.73,-0.37,-0.05,0.82,296.57,0.91,-0.00,-0.12,0.92,270.00,0.73,-0.37,-0.05,0.82,296.57,0.73,-0.37,-0.15,0.83,296.57,0.37,-0.00,-0.24,0.44,270.00
20210401_13:20:53.10,99.9,99.9,999.9,001,-0.37,0.73,-0.05,0.82,153.43,-0.73,0.37,-0.05,0.82,116.57,-0.00,-0.00,0.29,0.29,0.00,-1.46,1.46,0.39,2.10,135.00,0.37,0.73,0.15,0.83,206.57,0.37,-0.73,-0.05,0.82,333.43,0.91,-0.00,-0.02,0.91,270.00,0.73,-0.37,-0.05,0.82,296.57,0.73,-0.00,-0.20,0.76,270.00,0.37,-0.00,-0.24,0.44,270.00
20210401_13:20:53.62,99.9,99.9,999.9,001,-0.37,0.73,-0.05,0.82,153.43,-0.73,0.73,-0.00,1.03,135.00,-0.37,0.37,0.29,0.59,135.00,-1.46,1.46,0.39,2.10,135.00,0.37,0.73,0.15,0.83,206.57,0.37,-0.37,-0.10,0.53,315.00,0.91,-0.00,-0.02,0.91,270.00,0.73,-0.37,-0.05,0.82,296.57,0.73,-0.73,-0.20,1.05,315.00,0.73,-0.00,-0.29,0.79,270.00
20210401_13:20:54.15,99.9,99.9,999.9,001,-0.37,0.73,-0.05,0.82,153.43,-1.10,-0.00,-0.05,1.10,90.00,1.10,-0.00,0.34,1.15,270.00,-1.46,1.46,0.39,2.10,135.00,0.37,0.73,0.15,0.83,206.57,0.37,-0.37,-0.10,0.53,315.00,0.91,-0.55,-0.10,1.07,300.96,0.73,-0.37,-0.05,0.82,296.57,0.73,-0.37,-0.24,0.85,296.57,0.73,-0.00,-0.29,0.79,270.00
20210401_13:20:54.68,99.9,99.9,999.9,001,-0.37,0.73,-0.05,0.82,153.43,-0.73,-1.10,-0.15,1.33,33.69,1.10,-0.00,0.34,1.15,270.00,-0.73,1.64,0.32,1.83,156.04,0.37,0.73,0.15,0.83,206.57,0.37,-0.37,-0.10,0.53,315.00,1.10,-0.55,-0.22,1.25,296.57,-0.00,-0.18,-0.12,0.22,0.00,0.73,-0.37,-0.24,0.85,296.57,1.10,-0.00,-0.34,1.15,270.00
20210401_13:20:55.20,99.9,99.9,999.9,001,-0.37,0.73,-0.05,0.82,153.43,0.73,-1.28,-0.07,1.48,330.26,-0.00,0.37,0.24,0.44,180.00,-1.83,1.64,0.17,2.46,131.99,0.37,0.73,0.15,0.83,206.57,0.37,-0.00,-0.15,0.39,270.00,1.10,-0.55,-0.22,1.25,296.57,0.73,-0.18,-0.22,0.79,284.04,-0.00,-1.28,-0.17,1.29,0.00,1.10,-0.00,-0.34,1.15,270.00
20210401_13:20:55.73,99.9,99.9,999.9,001,-0.37,0.73,-0.05,0.82,153.43,1.46,-1.28,0.02,1.94,311.19,1.83,1.10,0.59,2.21,239.04,-2.56,1.83,0.29,3.16,125.54,0.73,1.10,0.15,1.33,213.69,0.37,-0.73,-0.05,0.82,333.43,1.28,-1.10,-0.27,1.71,310.60,1.10,-0.73,-0.24,1.34,303.69,0.18,-2.19,-0.32,2.22,355.24,1.10,-0.00,-0.34,1.15,270.00
20210401_13:20:56.26,99.9,99.9,999.9,001,-0.37,-0.73,-0.24,0.85,26.57,0.73,-1.28,-0.07,1.48,330.26,1.83,1.83,0.69,2.67,225.00,-2.92,1.83,0.24,3.46,122.01,2.19,2.56,0.44,3.40,220.60,0.55,-0.73,-0.12,0.92,323.13,1.10,-1.10,-0.29,1.58,315.00,1.46,-0.73,-0.20,1.65,296.57,-3.66,-2.19,-0.83,4.34,59.04,1.10,-0.00,-0.34,1.15,270.00
20210401_13:20:56.79,99.9,99.9,999.9,001,-0.37,-0.73,-0.24,0.85,26.57,0.73,-1.28,-0.07,1.48,330.26,1.83,1.83,0.69,2.67,225.00,-2.19,1.83,0.15,2.86,129.81,3.66,2.56,0.64,4.51,235.01,0.37,-0.37,-0.20,0.55,315.00,0.91,-1.10,-0.27,1.45,320.19,1.46,-0.73,-0.20,1.65,296.57,-7.49,-2.19,-1.35,7.92,73.69,0.73,-0.00,-0.29,0.79,270.00
20210401_13:20:57.31,99.9,99.9,999.9,001,0.18,-1.10,-0.27,1.14,350.54,0.73,-1.28,-0.07,1.48,330.26,1.46,1.83,0.64,2.43,218.66,-2.19,1.83,0.15,2.86,129.81,2.19,2.56,0.44,3.40,220.60,0.37,-0.37,-0.20,0.55,315.00,0.73,-1.10,-0.24,1.34,326.31,-0.37,-0.73,-0.34,0.89,26.57,-7.49,-1.83,-1.40,7.84,76.29,0.91,-0.00,-0.22,0.94,270.00
20210401_13:20:57.84,99.9,99.9,999.9,001,0.18,-1.10,-0.27,1.14,350.54,1.46,-1.28,0.12,1.95,311.19,1.46,1.83,0.64,2.43,218.66,-1.83,1.83,0.20,2.59,135.00,0.73,2.56,0.24,2.67,195.95,-0.00,-0.37,-0.24,0.44,0.00,0.37,-1.10,-0.20,1.17,341.57,-0.37,-0.73,-0.34,0.89,26.57,-7.49,-5.85,-1.93,9.70,52.03,0.91,0.37,-0.27,1.02,248.20
20210401_13:20:58.37,99.9,99.9,999.9,001,0.18,-1.10,-0.27,1.14,350.54,0.73,-1.46,-0.10,1.64,333.43,1.46,1.83,0.64,2.43,218.66,-1.83,4.39,0.54,4.78,157.38,0.73,2.19,0.29,2.33,198.43,-0.37,-0.37,-0.20,0.55,45.00,0.37,-1.10,-0.20,1.17,341.57,-0.00,-0.73,-0.29,0.79,0.00,-7.49,-5.85,-1.93,9.70,52.03,0.91,0.37,-0.27,1.02,248.20
20210401_13:20:58.89,99.9,99.9,999.9,001,-0.91,-1.10,-0.42,1.49,39.81,0.73,-1.46,-0.10,1.64,333.43,1.46,1.83,0.64,2.43,218.66,-1.83,4.39,0.54,4.78,157.38,0.73,2.19,0.29,2.33,198.43,0.37,-0.73,-0.05,0.82,333.43,-0.00,-1.10,-0.24,1.12,0.00,0.37,-0.73,-0.24,0.85,333.43,-3.66,-6.21,-1.37,7.34,30.47,0.18,-0.00,-0.12,0.22,270.00
20210401_13:20:59.42,99.9,99.9,999.9,001,-0.00,-1.10,-0.29,1.14,0.00,0.73,-1.46,-0.10,1.64,333.43,0.73,1.83,0.54,2.04,201.80,-1.46,4.39,0.59,4.66,161.57,0.73,2.19,0.29,2.33,198.43,0.37,-0.73,-0.05,0.82,333.43,0.91,-1.10,-0.22,1.44,320.19,0.37,-0.73,-0.24,0.85,333.43,-0.55,-6.21,-0.95,6.31,5.04,0.18,-0.00,-0.12,0.22,270.00
20210401_13:20:59.95,99.9,99.9,999.9,001,0.55,-0.73,-0.42,1.00,323.13,0.73,-1.46,-0.10,1.64,333.43,0.37,2.19,0.54,2.29,189.46,-1.46,4.02,0.64,4.33,160.02,0.73,2.19,0.29,2.33,198.43,0.37,-0.73,-0.05,0.82,333.43,0.55,-1.10,-0.17,1.24,333.43,0.37,-0.73,-0.24,0.85,333.43,-0.37,-6.21,-0.98,6.30,3.37,0.18,0.73,-0.22,0.79,194.04
20210401_13:21:00.47,99.9,99.9,999.9,001,0.55,-1.46,-0.32,1.59,339.44,0.73,-1.46,-0.10,1.64,333.43,0.37,3.29,0.69,3.38,186.34,-0.73,4.02,0.73,4.15,169.70,0.37,2.19,0.24,2.24,189.46,0.73,-0.73,-0.10,1.04,315.00,0.37,-1.10,-0.20,1.17,341.57,0.37,-0.37,-0.29,0.59,315.00,-0.18,-6.21,-1.00,6.30,1.68,0.18,-0.00,-0.12,0.22,270.00
20210401_13:21:01.00,99.9,99.9,999.9,001,0.55,-1.46,-0.32,1.59,339.44,0.73,-1.46,-0.10,1.64,333.43,0.37,3.29,0.69,3.38,186.34,-0.73,4.02,0.73,4.15,169.70,0.73,2.19,0.29,2.33,198.43,0.73,-0.73,-0.10,1.04,315.00,0.37,-1.10,-0.20,1.17,341.57,1.10,-0.73,-0.24,1.34,303.69,-0.00,-6.21,-1.03,6.30,0.00,-0.18,0.18,-0.20,0.32,135.00
20210401_13:21:01.53,99.9,99.9,999.9,001,0.55,-1.46,-0.32,1.59,339.44,0.73,-1.46,-0.10,1.64,333.43,0.37,3.29,0.69,3.38,186.34,-0.73,4.02,0.73,4.15,169.70,0.37,2.19,0.24,2.24,189.46,0.37,-0.73,-0.05,0.82,333.43,0.37,-1.10,-0.20,1.17,341.57,0.73,-0.37,-0.34,0.89,296.57,-0.00,-6.21,-1.03,6.30,0.00,-0.18,0.18,-0.20,0.32,135.00
20210401_13:21:02.06,99.9,99.9,999.9,001,0.55,-1.46,-0.32,1.59,339.44,0.73,-1.46,-0.10,1.64,333.43,0.37,3.29,0.69,3.38,186.34,-0.37,4.39,0.64,4.45,175.24,0.37,2.19,0.24,2.24,189.46,0.37,-0.73,-0.05,0.82,333.43,0.37,-1.10,-0.20,1.17,341.57,0.73,-0.37,-0.34,0.89,296.57,0.37,-6.21,-0.98,6.30,356.63,-0.00,0.18,-0.22,0.29,180.00
20210401_13:21:02.58,99.9,99.9,999.9,001,0.18,-1.10,-0.32,1.16,350.54,1.46,-1.10,-0.24,1.84,306.87,0.37,3.66,0.64,3.73,185.71,-0.37,4.39,0.64,4.45,175.24,1.10,2.19,0.15,2.46,206.57,0.37,-0.73,-0.05,0.82,333.43,0.37,-1.10,-0.20,1.17,341.57,1.10,-0.37,-0.29,1.19,288.43,0.37,-6.21,-0.98,6.30,356.63,-0.00,0.18,-0.22,0.29,180.00
20210401_13:21:03.11,99.9,99.9,999.9,001,0.18,-1.10,-0.32,1.16,350.54,1.46,-1.10,-0.24,1.84,306.87,-0.00,2.19,0.49,2.25,180.00,-0.37,4.39,0.64,4.45,175.24,1.46,2.19,0.20,2.64,213.69,0.37,-0.73,-0.05,0.82,333.43,0.37,-1.10,-0.20,1.17,341.57,0.73,-0.37,-0.24,0.85,296.57,0.37,-6.21,-0.98,6.30,356.63,0.55,-0.73,-0.17,0.93,323.13
20210401_13:21:03.64,99.9,99.9,999.9,001,0.18,-0.73,-0.37,0.84,345.96,0.73,-1.10,-0.24,1.34,326.31,-0.00,2.19,0.49,2.25,180.00,-0.37,4.39,0.64,4.45,175.24,1.46,2.56,0.15,2.95,209.74,0.37,-0.73,-0.05,0.82,333.43,0.37,-0.73,-0.24,0.85,333.43,1.10,-0.00,-0.34,1.15,270.00,0.37,-6.21,-0.98,6.30,356.63,0.55,-0.73,-0.17,0.93,323.13
20210401_13:21:04.16,99.9,99.9,999.9,001,1.10,-0.73,-0.24,1.34,303.69,1.10,-0.73,-0.34,1.36,303.69,-0.00,3.29,0.64,3.35,180.00,-0.37,4.75,0.59,4.80,175.60,1.46,2.56,0.15,2.95,209.74,0.73,0.37,-0.24,0.85,243.43,0.73,-1.10,-0.24,1.34,326.31,1.10,-0.00,-0.34,1.15,270.00,0.37,-5.67,-1.05,5.77,356.31,1.10,-0.73,-0.24,1.34,303.69
20210401_13:21:04.69,99.9,99.9,999.9,001,1.10,-0.73,-0.24,1.34,303.69,-0.00,-0.73,-0.39,0.83,0.00,-0.00,3.66,0.59,3.70,180.00,-0.37,4.39,0.54,4.43,175.24,1.46,2.56,0.15,2.95,209.74,1.10,0.37,-0.29,1.19,251.57,0.37,-1.10,-0.20,1.17,341.57,1.10,0.18,-0.37,1.17,260.54,0.37,-5.12,-1.13,5.25,355.91,1.10,-0.73,-0.24,1.34,303.69
20210401_13:21:05.22,99.9,99.9,999.9,001,0.73,-1.10,-0.15,1.33,326.31,0.37,-0.73,-0.44,0.93,333.43,-0.37,2.92,0.44,2.98,172.87,-0.37,4.39,0.54,4.43,175.24,1.46,2.56,0.15,2.95,209.74,1.10,0.37,-0.29,1.19,251.57,0.37,-0.37,-0.29,0.59,315.00,1.28,0.18,-0.39,1.35,261.87,0.37,-5.12,-1.13,5.25,355.91,1.10,-0.73,-0.24,1.34,303.69
20210401_13:21:05.74,99.9,99.9,999.9,001,2.56,-0.73,-0.44,2.70,285.95,0.37,-0.37,-0.49,0.71,315.00,-0.00,1.46,0.20,1.48,180.00,-0.18,4.39,0.51,4.42,177.61,1.46,2.56,0.15,2.95,209.74,1.10,0.73,-0.34,1.36,236.31,0.73,0.37,-0.34,0.89,243.43,1.28,0.37,-0.42,1.39,254.05,0.73,-5.12,-1.08,5.28,351.87,1.10,-0.73,-0.24,1.34,303.69
20210401_13:21:06.27,99.9,99.9,999.9,001,2.56,-0.37,-0.49,2.63,278.13,1.10,-0.37,-0.49,1.26,288.43,-0.00,1.46,0.20,1.48,180.00,-0.18,4.39,0.51,4.42,177.61,1.46,2.56,0.15,2.95,209.74,1.10,0.73,-0.34,1.36,236.31,0.37,0.37,-0.39,0.65,225.00,0.73,0.37,-0.34,0.89,243.43,0.37,-5.12,-1.13,5.25,355.91,1.10,-0.73,-0.24,1.34,303.69
20210401_13:21:06.80,99.9,99.9,999.9,001,0.73,-0.37,-0.73,1.10,296.57,0.73,-0.37,-0.54,0.98,296.57,-1.83,1.46,0.44,2.38,128.66,-0.18,5.12,0.42,5.14,177.95,1.46,2.38,0.17,2.79,211.61,1.46,1.10,-0.34,1.86,233.13,0.37,0.37,-0.39,0.65,225.00,0.73,0.37,-0.34,0.89,243.43,0.37,-5.12,-1.13,5.25,355.91,1.10,-0.73,-0.24,1.34,303.69
20210401_13:21:07.32,99.9,99.9,999.9,001,0.73,-0.37,-0.73,1.10,296.57,0.73,-0.00,-0.59,0.94,270.00,-1.83,1.46,0.44,2.38,128.66,-0.18,5.12,0.42,5.14,177.95,1.46,2.38,0.17,2.79,211.61,1.46,1.10,-0.34,1.86,233.13,0.37,0.37,-0.39,0.65,225.00,0.73,0.37,-0.34,0.89,243.43,0.37,-5.12,-1.13,5.25,355.91,1.10,-0.73,-0.24,1.34,303.69
20210401_13:21:07.85,99.9,99.9,999.9,001,0.73,0.18,-0.81,1.10,255.96,0.73,-0.00,-0.59,0.94,270.00,0.37,2.19,0.05,2.22,189.46,-0.18,5.48,0.37,5.50,178.09,1.46,2.56,0.15,2.95,209.74,1.28,0.73,-0.27,1.50,240.26,0.37,-0.73,-0.54,0.98,333.43,0.73,0.37,-0.34,0.89,243.43,0.37,-0.73,-0.54,0.98,333.43,1.10,-0.73,-0.24,1.34,303.69
20210401_13:21:08.38,99.9,99.9,999.9,001,0.55,0.73,-0.86,1.25,216.87,1.10,-0.00,-0.64,1.27,270.00,0.73,2.19,-0.00,2.31,198.43,-0.37,5.67,0.37,5.69,176.31,1.10,2.92,0.15,3.13,200.56,1.28,0.55,-0.24,1.41,246.80,0.37,-0.73,-0.54,0.98,333.43,0.73,1.10,-0.24,1.34,213.69,0.37,-0.73,-0.54,0.98,333.43,1.10,-0.73,-0.24,1.34,303.69
20210401_13:21:08.91,99.9,99.9,999.9,001,0.55,0.73,-0.86,1.25,216.87,1.10,-0.00,-0.64,1.27,270.00,0.73,2.19,-0.00,2.31,198.43,0.91,5.48,0.22,5.56,189.46,1.10,2.92,0.15,3.13,200.56,1.28,0.37,-0.22,1.35,254.05,0.37,-0.73,-0.54,0.98,333.43,0.73,-0.00,-0.10,0.74,270.00,1.46,-0.55,-0.66,1.70,290.56,1.10,1.10,-0.49,1.63,225.00
